freq,unit,geo,time,obs_value
A,PPS_HAB_EU27_2020,DE21,2016,181
A,PPS_HAB_EU27_2020,DE21,2017,181
A,PPS_HAB_EU27_2020,DE21,2018,178
A,PPS_HAB_EU27_2020,DE21,2019,179
A,PPS_HAB_EU27_2020,DE21,2020,179
A,PPS_HAB_EU27_2020,DE21,2021,176
A,PPS_HAB_EU27_2020,DE21,2022,172
A,PPS_HAB_EU27_2020,DE21,2023,170
A,PPS_HAB_EU27_2020,DE22,2000,112
A,PPS_HAB_EU27_2020,DE22,2001,115
A,PPS_HAB_EU27_2020,DE22,2002,114
A,PPS_HAB_EU27_2020,DE22,2003,113
A,PPS_HAB_EU27_2020,DE22,2004,115
A,PPS_HAB_EU27_2020,DE22,2005,112
A,PPS_HAB_EU27_2020,DE22,2006,110
A,PPS_HAB_EU27_2020,DE22,2007,111
A,PPS_HAB_EU27_2020,DE22,2008,109
A,PPS_HAB_EU27_2020,DE22,2009,111
A,PPS_HAB_EU27_2020,DE22,2010,118
A,PPS_HAB_EU27_2020,DE22,2011,123
A,PPS_HAB_EU27_2020,DE22,2012,121
A,PPS_HAB_EU27_2020,DE22,2013,121
A,PPS_HAB_EU27_2020,DE22,2014,125
A,PPS_HAB_EU27_2020,DE22,2015,122
A,PPS_HAB_EU27_2020,DE22,2016,122
A,PPS_HAB_EU27_2020,DE22,2017,123
A,PPS_HAB_EU27_2020,DE22,2018,119
A,PPS_HAB_EU27_2020,DE22,2019,117
A,PPS_HAB_EU27_2020,DE22,2020,120
A,PPS_HAB_EU27_2020,DE22,2021,117
A,PPS_HAB_EU27_2020,DE22,2022,119
A,PPS_HAB_EU27_2020,DE22,2023,119
A,PPS_HAB_EU27_2020,DE23,2000,119
A,PPS_HAB_EU27_2020,DE23,2001,116
A,PPS_HAB_EU27_2020,DE23,2002,117
A,PPS_HAB_EU27_2020,DE23,2003,117
A,PPS_HAB_EU27_2020,DE23,2004,117
A,PPS_HAB_EU27_2020,DE23,2005,116
A,PPS_HAB_EU27_2020,DE23,2006,114
A,PPS_HAB_EU27_2020,DE23,2007,116
A,PPS_HAB_EU27_2020,DE23,2008,116
A,PPS_HAB_EU27_2020,DE23,2009,116
A,PPS_HAB_EU27_2020,DE23,2010,122
A,PPS_HAB_EU27_2020,DE23,2011,126
A,PPS_HAB_EU27_2020,DE23,2012,127
A,PPS_HAB_EU27_2020,DE23,2013,128
A,PPS_HAB_EU27_2020,DE23,2014,133
A,PPS_HAB_EU27_2020,DE23,2015,130
A,PPS_HAB_EU27_2020,DE23,2016,130
A,PPS_HAB_EU27_2020,DE23,2017,131
A,PPS_HAB_EU27_2020,DE23,2018,129
A,PPS_HAB_EU27_2020,DE23,2019,128
A,PPS_HAB_EU27_2020,DE23,2020,130
A,PPS_HAB_EU27_2020,DE23,2021,127
A,PPS_HAB_EU27_2020,DE23,2022,124
A,PPS_HAB_EU27_2020,DE23,2023,123
A,PPS_HAB_EU27_2020,DE24,2000,109
A,PPS_HAB_EU27_2020,DE24,2001,110
A,PPS_HAB_EU27_2020,DE24,2002,107
A,PPS_HAB_EU27_2020,DE24,2003,106
A,PPS_HAB_EU27_2020,DE24,2004,107
A,PPS_HAB_EU27_2020,DE24,2005,104
A,PPS_HAB_EU27_2020,DE24,2006,105
A,PPS_HAB_EU27_2020,DE24,2007,103
A,PPS_HAB_EU27_2020,DE24,2008,102
A,PPS_HAB_EU27_2020,DE24,2009,106
A,PPS_HAB_EU27_2020,DE24,2010,109
A,PPS_HAB_EU27_2020,DE24,2011,112
A,PPS_HAB_EU27_2020,DE24,2012,114
A,PPS_HAB_EU27_2020,DE24,2013,114
A,PPS_HAB_EU27_2020,DE24,2014,116
A,PPS_HAB_EU27_2020,DE24,2015,116
A,PPS_HAB_EU27_2020,DE24,2016,117
A,PPS_HAB_EU27_2020,DE24,2017,118
A,PPS_HAB_EU27_2020,DE24,2018,116
A,PPS_HAB_EU27_2020,DE24,2019,115
A,PPS_HAB_EU27_2020,DE24,2020,117
A,PPS_HAB_EU27_2020,DE24,2021,114
A,PPS_HAB_EU27_2020,DE24,2022,109
A,PPS_HAB_EU27_2020,DE24,2023,108
A,PPS_HAB_EU27_2020,DE25,2000,136
A,PPS_HAB_EU27_2020,DE25,2001,131
A,PPS_HAB_EU27_2020,DE25,2002,132
A,PPS_HAB_EU27_2020,DE25,2003,132
A,PPS_HAB_EU27_2020,DE25,2004,135
A,PPS_HAB_EU27_2020,DE25,2005,129
A,PPS_HAB_EU27_2020,DE25,2006,127
A,PPS_HAB_EU27_2020,DE25,2007,126
A,PPS_HAB_EU27_2020,DE25,2008,127
A,PPS_HAB_EU27_2020,DE25,2009,129
A,PPS_HAB_EU27_2020,DE25,2010,131
A,PPS_HAB_EU27_2020,DE25,2011,135
A,PPS_HAB_EU27_2020,DE25,2012,138
A,PPS_HAB_EU27_2020,DE25,2013,138
A,PPS_HAB_EU27_2020,DE25,2014,140
A,PPS_HAB_EU27_2020,DE25,2015,137
A,PPS_HAB_EU27_2020,DE25,2016,138
A,PPS_HAB_EU27_2020,DE25,2017,138
A,PPS_HAB_EU27_2020,DE25,2018,138
A,PPS_HAB_EU27_2020,DE25,2019,137
A,PPS_HAB_EU27_2020,DE25,2020,138
A,PPS_HAB_EU27_2020,DE25,2021,134
A,PPS_HAB_EU27_2020,DE25,2022,128
A,PPS_HAB_EU27_2020,DE25,2023,127
A,PPS_HAB_EU27_2020,DE26,2000,120
A,PPS_HAB_EU27_2020,DE26,2001,122
A,PPS_HAB_EU27_2020,DE26,2002,121
A,PPS_HAB_EU27_2020,DE26,2003,121
A,PPS_HAB_EU27_2020,DE26,2004,120
A,PPS_HAB_EU27_2020,DE26,2005,120
A,PPS_HAB_EU27_2020,DE26,2006,118
A,PPS_HAB_EU27_2020,DE26,2007,118
A,PPS_HAB_EU27_2020,DE26,2008,116
A,PPS_HAB_EU27_2020,DE26,2009,115
A,PPS_HAB_EU27_2020,DE26,2010,119
A,PPS_HAB_EU27_2020,DE26,2011,125
A,PPS_HAB_EU27_2020,DE26,2012,126
A,PPS_HAB_EU27_2020,DE26,2013,126
A,PPS_HAB_EU27_2020,DE26,2014,128
A,PPS_HAB_EU27_2020,DE26,2015,125
A,PPS_HAB_EU27_2020,DE26,2016,126
A,PPS_HAB_EU27_2020,DE26,2017,126
A,PPS_HAB_EU27_2020,DE26,2018,124
A,PPS_HAB_EU27_2020,DE26,2019,123
A,PPS_HAB_EU27_2020,DE26,2020,123
A,PPS_HAB_EU27_2020,DE26,2021,119
A,PPS_HAB_EU27_2020,DE26,2022,115
A,PPS_HAB_EU27_2020,DE26,2023,114
A,PPS_HAB_EU27_2020,DE27,2000,120
A,PPS_HAB_EU27_2020,DE27,2001,120
A,PPS_HAB_EU27_2020,DE27,2002,120
A,PPS_HAB_EU27_2020,DE27,2003,118
A,PPS_HAB_EU27_2020,DE27,2004,118
A,PPS_HAB_EU27_2020,DE27,2005,116
A,PPS_HAB_EU27_2020,DE27,2006,116
A,PPS_HAB_EU27_2020,DE27,2007,113
A,PPS_HAB_EU27_2020,DE27,2008,113
A,PPS_HAB_EU27_2020,DE27,2009,114
A,PPS_HAB_EU27_2020,DE27,2010,117
A,PPS_HAB_EU27_2020,DE27,2011,121
A,PPS_HAB_EU27_2020,DE27,2012,124
A,PPS_HAB_EU27_2020,DE27,2013,124
A,PPS_HAB_EU27_2020,DE27,2014,125
A,PPS_HAB_EU27_2020,DE27,2015,123
A,PPS_HAB_EU27_2020,DE27,2016,124
A,PPS_HAB_EU27_2020,DE27,2017,122
A,PPS_HAB_EU27_2020,DE27,2018,121
A,PPS_HAB_EU27_2020,DE27,2019,120
A,PPS_HAB_EU27_2020,DE27,2020,121
A,PPS_HAB_EU27_2020,DE27,2021,114
A,PPS_HAB_EU27_2020,DE27,2022,111
A,PPS_HAB_EU27_2020,DE27,2023,110
A,PPS_HAB_EU27_2020,DE3,2000,124
A,PPS_HAB_EU27_2020,DE3,2001,122
A,PPS_HAB_EU27_2020,DE3,2002,118
A,PPS_HAB_EU27_2020,DE3,2003,118
A,PPS_HAB_EU27_2020,DE3,2004,115
A,PPS_HAB_EU27_2020,DE3,2005,114
A,PPS_HAB_EU27_2020,DE3,2006,112
A,PPS_HAB_EU27_2020,DE3,2007,111
A,PPS_HAB_EU27_2020,DE3,2008,113
A,PPS_HAB_EU27_2020,DE3,2009,117
A,PPS_HAB_EU27_2020,DE3,2010,119
A,PPS_HAB_EU27_2020,DE3,2011,120
A,PPS_HAB_EU27_2020,DE3,2012,119
A,PPS_HAB_EU27_2020,DE3,2013,119
A,PPS_HAB_EU27_2020,DE3,2014,120
A,PPS_HAB_EU27_2020,DE3,2015,120
A,PPS_HAB_EU27_2020,DE3,2016,122
A,PPS_HAB_EU27_2020,DE3,2017,123
A,PPS_HAB_EU27_2020,DE3,2018,125
A,PPS_HAB_EU27_2020,DE3,2019,126
A,PPS_HAB_EU27_2020,DE3,2020,129
A,PPS_HAB_EU27_2020,DE3,2021,126
A,PPS_HAB_EU27_2020,DE3,2022,123
A,PPS_HAB_EU27_2020,DE3,2023,123
A,PPS_HAB_EU27_2020,DE30,2000,124
A,PPS_HAB_EU27_2020,DE30,2001,122
A,PPS_HAB_EU27_2020,DE30,2002,118
A,PPS_HAB_EU27_2020,DE30,2003,118
A,PPS_HAB_EU27_2020,DE30,2004,115
A,PPS_HAB_EU27_2020,DE30,2005,114
A,PPS_HAB_EU27_2020,DE30,2006,112
A,PPS_HAB_EU27_2020,DE30,2007,111
A,PPS_HAB_EU27_2020,DE30,2008,113
A,PPS_HAB_EU27_2020,DE30,2009,117
A,PPS_HAB_EU27_2020,DE30,2010,119
A,PPS_HAB_EU27_2020,DE30,2011,120
A,PPS_HAB_EU27_2020,DE30,2012,119
A,PPS_HAB_EU27_2020,DE30,2013,119
A,PPS_HAB_EU27_2020,DE30,2014,120
A,PPS_HAB_EU27_2020,DE30,2015,120
A,PPS_HAB_EU27_2020,DE30,2016,122
A,PPS_HAB_EU27_2020,DE30,2017,123
A,PPS_HAB_EU27_2020,DE30,2018,125
A,PPS_HAB_EU27_2020,DE30,2019,126
A,PPS_HAB_EU27_2020,DE30,2020,129
A,PPS_HAB_EU27_2020,DE30,2021,126
A,PPS_HAB_EU27_2020,DE30,2022,123
A,PPS_HAB_EU27_2020,DE30,2023,123
A,PPS_HAB_EU27_2020,DE4,2000,83
A,PPS_HAB_EU27_2020,DE4,2001,82
A,PPS_HAB_EU27_2020,DE4,2002,82
A,PPS_HAB_EU27_2020,DE4,2003,82
A,PPS_HAB_EU27_2020,DE4,2004,83
A,PPS_HAB_EU27_2020,DE4,2005,82
A,PPS_HAB_EU27_2020,DE4,2006,81
A,PPS_HAB_EU27_2020,DE4,2007,81
A,PPS_HAB_EU27_2020,DE4,2008,82
A,PPS_HAB_EU27_2020,DE4,2009,83
A,PPS_HAB_EU27_2020,DE4,2010,85
A,PPS_HAB_EU27_2020,DE4,2011,86
A,PPS_HAB_EU27_2020,DE4,2012,87
A,PPS_HAB_EU27_2020,DE4,2013,88
A,PPS_HAB_EU27_2020,DE4,2014,91
A,PPS_HAB_EU27_2020,DE4,2015,88
A,PPS_HAB_EU27_2020,DE4,2016,88
A,PPS_HAB_EU27_2020,DE4,2017,89
A,PPS_HAB_EU27_2020,DE4,2018,88
A,PPS_HAB_EU27_2020,DE4,2019,87
A,PPS_HAB_EU27_2020,DE4,2020,89
A,PPS_HAB_EU27_2020,DE4,2021,86
A,PPS_HAB_EU27_2020,DE4,2022,88
A,PPS_HAB_EU27_2020,DE4,2023,90
A,PPS_HAB_EU27_2020,DE40,2000,83
A,PPS_HAB_EU27_2020,DE40,2001,82
A,PPS_HAB_EU27_2020,DE40,2002,82
A,PPS_HAB_EU27_2020,DE40,2003,82
A,PPS_HAB_EU27_2020,DE40,2004,83
A,PPS_HAB_EU27_2020,DE40,2005,82
A,PPS_HAB_EU27_2020,DE40,2006,81
A,PPS_HAB_EU27_2020,DE40,2007,81
A,PPS_HAB_EU27_2020,DE40,2008,82
A,PPS_HAB_EU27_2020,DE40,2009,83
A,PPS_HAB_EU27_2020,DE40,2010,85
A,PPS_HAB_EU27_2020,DE40,2011,86
A,PPS_HAB_EU27_2020,DE40,2012,87
A,PPS_HAB_EU27_2020,DE40,2013,88
A,PPS_HAB_EU27_2020,DE40,2014,91
A,PPS_HAB_EU27_2020,DE40,2015,88
A,PPS_HAB_EU27_2020,DE40,2016,88
A,PPS_HAB_EU27_2020,DE40,2017,89
A,PPS_HAB_EU27_2020,DE40,2018,88
A,PPS_HAB_EU27_2020,DE40,2019,87
A,PPS_HAB_EU27_2020,DE40,2020,89
A,PPS_HAB_EU27_2020,DE40,2021,86
A,PPS_HAB_EU27_2020,DE40,2022,88
A,PPS_HAB_EU27_2020,DE40,2023,90
A,PPS_HAB_EU27_2020,DE5,2000,163
A,PPS_HAB_EU27_2020,DE5,2001,163
A,PPS_HAB_EU27_2020,DE5,2002,163
A,PPS_HAB_EU27_2020,DE5,2003,167
A,PPS_HAB_EU27_2020,DE5,2004,164
A,PPS_HAB_EU27_2020,DE5,2005,161
A,PPS_HAB_EU27_2020,DE5,2006,161
A,PPS_HAB_EU27_2020,DE5,2007,158
A,PPS_HAB_EU27_2020,DE5,2008,156
A,PPS_HAB_EU27_2020,DE5,2009,147
A,PPS_HAB_EU27_2020,DE5,2010,152
A,PPS_HAB_EU27_2020,DE5,2011,153
A,PPS_HAB_EU27_2020,DE5,2012,158
A,PPS_HAB_EU27_2020,DE5,2013,157
A,PPS_HAB_EU27_2020,DE5,2014,158
A,PPS_HAB_EU27_2020,DE5,2015,153
A,PPS_HAB_EU27_2020,DE5,2016,151
A,PPS_HAB_EU27_2020,DE5,2017,149
A,PPS_HAB_EU27_2020,DE5,2018,146
A,PPS_HAB_EU27_2020,DE5,2019,142
A,PPS_HAB_EU27_2020,DE5,2020,142
A,PPS_HAB_EU27_2020,DE5,2021,143
A,PPS_HAB_EU27_2020,DE5,2022,139
A,PPS_HAB_EU27_2020,DE5,2023,136
A,PPS_HAB_EU27_2020,DE50,2000,163
A,PPS_HAB_EU27_2020,DE50,2001,163
A,PPS_HAB_EU27_2020,DE50,2002,163
A,PPS_HAB_EU27_2020,DE50,2003,167
A,PPS_HAB_EU27_2020,DE50,2004,164
A,PPS_HAB_EU27_2020,DE50,2005,161
A,PPS_HAB_EU27_2020,DE50,2006,161
A,PPS_HAB_EU27_2020,DE50,2007,158
A,PPS_HAB_EU27_2020,DE50,2008,156
A,PPS_HAB_EU27_2020,DE50,2009,147
A,PPS_HAB_EU27_2020,DE50,2010,152
A,PPS_HAB_EU27_2020,DE50,2011,153
A,PPS_HAB_EU27_2020,DE50,2012,158
A,PPS_HAB_EU27_2020,DE50,2013,157
A,PPS_HAB_EU27_2020,DE50,2014,158
A,PPS_HAB_EU27_2020,DE50,2015,153
A,PPS_HAB_EU27_2020,DE50,2016,151
A,PPS_HAB_EU27_2020,DE50,2017,149
A,PPS_HAB_EU27_2020,DE50,2018,146
A,PPS_HAB_EU27_2020,DE50,2019,142
A,PPS_HAB_EU27_2020,DE50,2020,142
A,PPS_HAB_EU27_2020,DE50,2021,143
A,PPS_HAB_EU27_2020,DE50,2022,139
A,PPS_HAB_EU27_2020,DE50,2023,136
A,PPS_HAB_EU27_2020,DE6,2000,223
A,PPS_HAB_EU27_2020,DE6,2001,227
A,PPS_HAB_EU27_2020,DE6,2002,223
A,PPS_HAB_EU27_2020,DE6,2003,224
A,PPS_HAB_EU27_2020,DE6,2004,224
A,PPS_HAB_EU27_2020,DE6,2005,221
A,PPS_HAB_EU27_2020,DE6,2006,212
A,PPS_HAB_EU27_2020,DE6,2007,207
A,PPS_HAB_EU27_2020,DE6,2008,208
A,PPS_HAB_EU27_2020,DE6,2009,208
A,PPS_HAB_EU27_2020,DE6,2010,207
A,PPS_HAB_EU27_2020,DE6,2011,203
A,PPS_HAB_EU27_2020,DE6,2012,204
A,PPS_HAB_EU27_2020,DE6,2013,207
A,PPS_HAB_EU27_2020,DE6,2014,206
A,PPS_HAB_EU27_2020,DE6,2015,204
A,PPS_HAB_EU27_2020,DE6,2016,200
A,PPS_HAB_EU27_2020,DE6,2017,201
A,PPS_HAB_EU27_2020,DE6,2018,196
A,PPS_HAB_EU27_2020,DE6,2019,199
A,PPS_HAB_EU27_2020,DE6,2020,197
A,PPS_HAB_EU27_2020,DE6,2021,202
A,PPS_HAB_EU27_2020,DE6,2022,202
A,PPS_HAB_EU27_2020,DE6,2023,189
A,PPS_HAB_EU27_2020,DE60,2000,223
A,PPS_HAB_EU27_2020,DE60,2001,227
A,PPS_HAB_EU27_2020,DE60,2002,223
A,PPS_HAB_EU27_2020,DE60,2003,224
A,PPS_HAB_EU27_2020,DE60,2004,224
A,PPS_HAB_EU27_2020,DE60,2005,221
A,PPS_HAB_EU27_2020,DE60,2006,212
A,PPS_HAB_EU27_2020,DE60,2007,207
A,PPS_HAB_EU27_2020,DE60,2008,208
A,PPS_HAB_EU27_2020,DE60,2009,208
A,PPS_HAB_EU27_2020,DE60,2010,207
A,PPS_HAB_EU27_2020,DE60,2011,203
A,PPS_HAB_EU27_2020,DE60,2012,204
A,PPS_HAB_EU27_2020,DE60,2013,207
A,PPS_HAB_EU27_2020,DE60,2014,206
A,PPS_HAB_EU27_2020,DE60,2015,204
A,PPS_HAB_EU27_2020,DE60,2016,200
A,PPS_HAB_EU27_2020,DE60,2017,201
A,PPS_HAB_EU27_2020,DE60,2018,196
A,PPS_HAB_EU27_2020,DE60,2019,199
A,PPS_HAB_EU27_2020,DE60,2020,197
A,PPS_HAB_EU27_2020,DE60,2021,202
A,PPS_HAB_EU27_2020,DE60,2022,202
A,PPS_HAB_EU27_2020,DE60,2023,189
A,PPS_HAB_EU27_2020,DE7,2000,154
A,PPS_HAB_EU27_2020,DE7,2001,155
A,PPS_HAB_EU27_2020,DE7,2002,151
A,PPS_HAB_EU27_2020,DE7,2003,155
A,PPS_HAB_EU27_2020,DE7,2004,154
A,PPS_HAB_EU27_2020,DE7,2005,150
A,PPS_HAB_EU27_2020,DE7,2006,147
A,PPS_HAB_EU27_2020,DE7,2007,145
A,PPS_HAB_EU27_2020,DE7,2008,143
A,PPS_HAB_EU27_2020,DE7,2009,142
A,PPS_HAB_EU27_2020,DE7,2010,143
A,PPS_HAB_EU27_2020,DE7,2011,145
A,PPS_HAB_EU27_2020,DE7,2012,144
A,PPS_HAB_EU27_2020,DE7,2013,144
A,PPS_HAB_EU27_2020,DE7,2014,146
A,PPS_HAB_EU27_2020,DE7,2015,142
A,PPS_HAB_EU27_2020,DE7,2016,143
A,PPS_HAB_EU27_2020,DE7,2017,141
A,PPS_HAB_EU27_2020,DE7,2018,139
A,PPS_HAB_EU27_2020,DE7,2019,138
A,PPS_HAB_EU27_2020,DE7,2020,138
A,PPS_HAB_EU27_2020,DE7,2021,135
A,PPS_HAB_EU27_2020,DE7,2022,131
A,PPS_HAB_EU27_2020,DE7,2023,131
A,PPS_HAB_EU27_2020,DE71,2000,181
A,PPS_HAB_EU27_2020,DE71,2001,182
A,PPS_HAB_EU27_2020,DE71,2002,177
A,PPS_HAB_EU27_2020,DE71,2003,181
A,PPS_HAB_EU27_2020,DE71,2004,179
A,PPS_HAB_EU27_2020,DE71,2005,174
A,PPS_HAB_EU27_2020,DE71,2006,171
A,PPS_HAB_EU27_2020,DE71,2007,168
A,PPS_HAB_EU27_2020,DE71,2008,165
A,PPS_HAB_EU27_2020,DE71,2009,164
A,PPS_HAB_EU27_2020,DE71,2010,165
A,PPS_HAB_EU27_2020,DE71,2011,167
A,PPS_HAB_EU27_2020,DE71,2012,164
A,PPS_HAB_EU27_2020,DE71,2013,164
A,PPS_HAB_EU27_2020,DE71,2014,166
A,PPS_HAB_EU27_2020,DE71,2015,161
A,PPS_HAB_EU27_2020,DE71,2016,161
A,PPS_HAB_EU27_2020,DE71,2017,159
A,PPS_HAB_EU27_2020,DE71,2018,156
A,PPS_HAB_EU27_2020,DE71,2019,155
A,PPS_HAB_EU27_2020,DE71,2020,156
A,PPS_HAB_EU27_2020,DE71,2021,152
A,PPS_HAB_EU27_2020,DE71,2022,146
A,PPS_HAB_EU27_2020,DE71,2023,146
A,PPS_HAB_EU27_2020,DE72,2000,110
A,PPS_HAB_EU27_2020,DE72,2001,110
A,PPS_HAB_EU27_2020,DE72,2002,108
A,PPS_HAB_EU27_2020,DE72,2003,109
A,PPS_HAB_EU27_2020,DE72,2004,110
A,PPS_HAB_EU27_2020,DE72,2005,108
A,PPS_HAB_EU27_2020,DE72,2006,106
A,PPS_HAB_EU27_2020,DE72,2007,106
A,PPS_HAB_EU27_2020,DE72,2008,107
A,PPS_HAB_EU27_2020,DE72,2009,103
A,PPS_HAB_EU27_2020,DE72,2010,104
A,PPS_HAB_EU27_2020,DE72,2011,106
A,PPS_HAB_EU27_2020,DE72,2012,106
A,PPS_HAB_EU27_2020,DE72,2013,106
A,PPS_HAB_EU27_2020,DE72,2014,108
A,PPS_HAB_EU27_2020,DE72,2015,105
A,PPS_HAB_EU27_2020,DE72,2016,105
A,PPS_HAB_EU27_2020,DE72,2017,105
A,PPS_HAB_EU27_2020,DE72,2018,105
A,PPS_HAB_EU27_2020,DE72,2019,105
A,PPS_HAB_EU27_2020,DE72,2020,107
A,PPS_HAB_EU27_2020,DE72,2021,104
A,PPS_HAB_EU27_2020,DE72,2022,99
A,PPS_HAB_EU27_2020,DE72,2023,98
A,PPS_HAB_EU27_2020,DE73,2000,113
A,PPS_HAB_EU27_2020,DE73,2001,113
A,PPS_HAB_EU27_2020,DE73,2002,112
A,PPS_HAB_EU27_2020,DE73,2003,116
A,PPS_HAB_EU27_2020,DE73,2004,114
A,PPS_HAB_EU27_2020,DE73,2005,111
A,PPS_HAB_EU27_2020,DE73,2006,109
A,PPS_HAB_EU27_2020,DE73,2007,109
A,PPS_HAB_EU27_2020,DE73,2008,107
A,PPS_HAB_EU27_2020,DE73,2009,108
A,PPS_HAB_EU27_2020,DE73,2010,110
A,PPS_HAB_EU27_2020,DE73,2011,112
A,PPS_HAB_EU27_2020,DE73,2012,112
A,PPS_HAB_EU27_2020,DE73,2013,114
A,PPS_HAB_EU27_2020,DE73,2014,115
A,PPS_HAB_EU27_2020,DE73,2015,113
A,PPS_HAB_EU27_2020,DE73,2016,115
A,PPS_HAB_EU27_2020,DE73,2017,113
A,PPS_HAB_EU27_2020,DE73,2018,110
A,PPS_HAB_EU27_2020,DE73,2019,111
A,PPS_HAB_EU27_2020,DE73,2020,110
A,PPS_HAB_EU27_2020,DE73,2021,106
A,PPS_HAB_EU27_2020,DE73,2022,107
A,PPS_HAB_EU27_2020,DE73,2023,107
A,PPS_HAB_EU27_2020,DE8,2000,79
A,PPS_HAB_EU27_2020,DE8,2001,78
A,PPS_HAB_EU27_2020,DE8,2002,78
A,PPS_HAB_EU27_2020,DE8,2003,79
A,PPS_HAB_EU27_2020,DE8,2004,79
A,PPS_HAB_EU27_2020,DE8,2005,77
A,PPS_HAB_EU27_2020,DE8,2006,76
A,PPS_HAB_EU27_2020,DE8,2007,76
A,PPS_HAB_EU27_2020,DE8,2008,77
A,PPS_HAB_EU27_2020,DE8,2009,80
A,PPS_HAB_EU27_2020,DE8,2010,81
A,PPS_HAB_EU27_2020,DE8,2011,82
A,PPS_HAB_EU27_2020,DE8,2012,82
A,PPS_HAB_EU27_2020,DE8,2013,84
A,PPS_HAB_EU27_2020,DE8,2014,86
A,PPS_HAB_EU27_2020,DE8,2015,83
A,PPS_HAB_EU27_2020,DE8,2016,83
A,PPS_HAB_EU27_2020,DE8,2017,86
A,PPS_HAB_EU27_2020,DE8,2018,83
A,PPS_HAB_EU27_2020,DE8,2019,86
A,PPS_HAB_EU27_2020,DE8,2020,87
A,PPS_HAB_EU27_2020,DE8,2021,84
A,PPS_HAB_EU27_2020,DE8,2022,86
A,PPS_HAB_EU27_2020,DE8,2023,87
A,PPS_HAB_EU27_2020,DE80,2000,79
A,PPS_HAB_EU27_2020,DE80,2001,78
A,PPS_HAB_EU27_2020,DE80,2002,78
A,PPS_HAB_EU27_2020,DE80,2003,79
A,PPS_HAB_EU27_2020,DE80,2004,79
A,PPS_HAB_EU27_2020,DE80,2005,77
A,PPS_HAB_EU27_2020,DE80,2006,76
A,PPS_HAB_EU27_2020,DE80,2007,76
A,PPS_HAB_EU27_2020,DE80,2008,77
A,PPS_HAB_EU27_2020,DE80,2009,80
A,PPS_HAB_EU27_2020,DE80,2010,81
A,PPS_HAB_EU27_2020,DE80,2011,82
A,PPS_HAB_EU27_2020,DE80,2012,82
A,PPS_HAB_EU27_2020,DE80,2013,84
A,PPS_HAB_EU27_2020,DE80,2014,86
A,PPS_HAB_EU27_2020,DE80,2015,83
A,PPS_HAB_EU27_2020,DE80,2016,83
A,PPS_HAB_EU27_2020,DE80,2017,86
A,PPS_HAB_EU27_2020,DE80,2018,83
A,PPS_HAB_EU27_2020,DE80,2019,86
A,PPS_HAB_EU27_2020,DE80,2020,87
A,PPS_HAB_EU27_2020,DE80,2021,84
A,PPS_HAB_EU27_2020,DE80,2022,86
A,PPS_HAB_EU27_2020,DE80,2023,87
A,PPS_HAB_EU27_2020,DE9,2000,112
A,PPS_HAB_EU27_2020,DE9,2001,110
A,PPS_HAB_EU27_2020,DE9,2002,107
A,PPS_HAB_EU27_2020,DE9,2003,107
A,PPS_HAB_EU27_2020,DE9,2004,107
A,PPS_HAB_EU27_2020,DE9,2005,107
A,PPS_HAB_EU27_2020,DE9,2006,106
A,PPS_HAB_EU27_2020,DE9,2007,106
A,PPS_HAB_EU27_2020,DE9,2008,106
A,PPS_HAB_EU27_2020,DE9,2009,105
A,PPS_HAB_EU27_2020,DE9,2010,109
A,PPS_HAB_EU27_2020,DE9,2011,113
A,PPS_HAB_EU27_2020,DE9,2012,114
A,PPS_HAB_EU27_2020,DE9,2013,114
A,PPS_HAB_EU27_2020,DE9,2014,116
A,PPS_HAB_EU27_2020,DE9,2015,111
A,PPS_HAB_EU27_2020,DE9,2016,115
A,PPS_HAB_EU27_2020,DE9,2017,113
A,PPS_HAB_EU27_2020,DE9,2018,113
A,PPS_HAB_EU27_2020,DE9,2019,113
A,PPS_HAB_EU27_2020,DE9,2020,114
A,PPS_HAB_EU27_2020,DE9,2021,109
A,PPS_HAB_EU27_2020,DE9,2022,107
A,PPS_HAB_EU27_2020,DE9,2023,106
A,PPS_HAB_EU27_2020,DE91,2000,132
A,PPS_HAB_EU27_2020,DE91,2001,131
A,PPS_HAB_EU27_2020,DE91,2002,125
A,PPS_HAB_EU27_2020,DE91,2003,126
A,PPS_HAB_EU27_2020,DE91,2004,127
A,PPS_HAB_EU27_2020,DE91,2005,128
A,PPS_HAB_EU27_2020,DE91,2006,126
A,PPS_HAB_EU27_2020,DE91,2007,128
A,PPS_HAB_EU27_2020,DE91,2008,128
A,PPS_HAB_EU27_2020,DE91,2009,124
A,PPS_HAB_EU27_2020,DE91,2010,134
A,PPS_HAB_EU27_2020,DE91,2011,142
A,PPS_HAB_EU27_2020,DE91,2012,142
A,PPS_HAB_EU27_2020,DE91,2013,141
A,PPS_HAB_EU27_2020,DE91,2014,145
A,PPS_HAB_EU27_2020,DE91,2015,133
A,PPS_HAB_EU27_2020,DE91,2016,151
A,PPS_HAB_EU27_2020,DE91,2017,145
A,PPS_HAB_EU27_2020,DE91,2018,148
A,PPS_HAB_EU27_2020,DE91,2019,149
A,PPS_HAB_EU27_2020,DE91,2020,143
A,PPS_HAB_EU27_2020,DE91,2021,131
A,PPS_HAB_EU27_2020,DE91,2022,126
A,PPS_HAB_EU27_2020,DE91,2023,125
A,PPS_HAB_EU27_2020,DE92,2000,122
